Fact_ID,Entity_Key,Mention_Count
72182,220,1
72183,341,1
72183,247,0
72183,208,7
72183,210,1
72184,362,6
72185,200,2
72185,373,1
72185,276,1
72185,355,2
72185,279,1
72185,361,2
72185,280,1
72185,336,0
72185,338,5
72185,303,1
72187,385,9
72190,361,1
72190,391,5
72190,362,3
72191,355,1
72191,279,9
72191,341,1
72191,373,2
72191,281,1
72192,355,7
72195,276,0
72195,208,1
72195,279,5
72195,362,0
72195,341,1
72195,247,0
72195,349,1
72195,338,1
72195,281,2
72195,210,1
72196,208,1
72198,203,4
72200,336,0
72200,276,1
72200,303,1
72200,338,1
72202,349,2
72202,336,1
72204,355,1
72204,349,1
72205,349,9
72209,297,1
72210,200,1
72210,362,1
72210,220,1
72211,362,13
72212,341,0
72212,280,1
72212,392,1
72213,297,1
72213,349,6
72214,355,1
72214,208,1
72214,373,5
72214,336,1
72215,248,2
72218,355,6
72219,373,1
72220,206,2
72220,373,1
72220,362,3
72221,297,1
72221,349,6
72223,341,1
72223,391,7
72223,208,4
72225,354,5
72225,362,1
72226,341,1
72226,206,3
72226,362,3
72227,200,1
72227,276,2
72227,208,1
72227,336,1
72227,349,2
72227,338,2
72227,303,1
72229,355,1
72229,341,1
72229,391,4
72229,208,1
72231,206,5
72233,280,1
72233,362,3
72233,203,2
72234,349,1
72234,388,1
72235,391,10
72235,336,1
72236,355,1
72236,362,2
72237,248,1
72238,276,0
72238,362,2
72238,338,1
72238,220,1
72238,346,1
72239,280,1
72239,392,6
72240,391,1
72242,297,1
72242,279,11
72242,281,1
72243,200,2
72243,341,1
72243,297,2
72243,280,9
72243,336,0
72243,303,2
72245,200,2
72245,373,8
72245,336,0
72245,361,1
72245,349,1
72245,360,1
72245,303,1
72246,391,6
72246,279,2
72247,355,1
72247,247,0
72247,211,1
72247,210,1
72248,349,3
72249,354,1
72249,362,2
72250,208,1
72251,247,0
72252,341,0
72252,247,0
72252,208,1
72252,362,6
72252,210,1
72253,297,16
72253,279,4
72253,373,3
72253,336,1
72253,303,9
72254,349,5
72255,341,1
72255,247,0
72255,360,1
72255,251,3
72256,341,1
72256,247,0
72256,210,1
72257,355,1
72257,200,1
72257,361,2
72257,276,1
72257,338,7
72257,299,1
72258,208,1
72258,362,11
72259,362,6
72261,297,3
72261,279,4
72261,281,1
72262,341,4
72262,391,1
72262,208,2
72262,362,2
72263,362,3
72264,391,3
72264,373,2
72265,341,4
72265,391,2
72265,247,0
72265,208,1
72266,343,4
72266,203,5
72267,247,0
72267,336,1
72267,297,1
72267,303,6
72270,247,0
72272,341,1
72272,247,0
72272,208,1
72272,362,1
72272,210,1
72273,297,8
72273,280,1
72274,341,1
72274,200,6
72274,280,7
72276,355,1
72276,247,0
72276,208,1
72276,252,1
72276,390,1
72276,210,6
72277,349,2
72277,251,1
72278,200,1
72278,355,3
72278,208,2
72278,247,0
72278,336,0
72278,303,1
72278,251,1
72280,355,1
72280,206,4
72280,391,2
72280,362,3
72280,207,1
72282,200,1
72282,279,0
72282,362,1
72282,361,4
72282,336,1
72282,281,1
72282,303,1
72283,362,5
72287,297,12
72287,280,1
72288,251,3
72289,341,1
72289,247,0
72289,349,1
72289,362,1
72289,210,4
72293,200,4
72293,208,1
72293,336,1
72293,303,3
72294,349,1
72297,248,5
72297,279,0
72297,281,1
72298,373,1
72298,362,2
72298,360,1
72300,354,1
72300,362,1
72301,354,2
72301,373,2
72301,276,1
72301,338,1
72302,211,2
72303,341,1
72303,247,0
72309,279,2
72309,281,1
72309,220,1
72311,349,1
72313,341,1
72313,336,1
72314,349,1
72316,362,2
72317,208,1
72317,373,3
72317,360,5
72320,355,2
72320,341,1
72320,247,0
72320,208,1
72320,210,6
72321,354,1
72321,276,1
72321,338,2
72322,362,1
72323,206,1
72323,373,1
72323,362,1
72324,341,2
72324,336,1
72325,336,0
72325,303,2
72326,341,4
72326,208,2
72327,355,5
72329,248,1
72329,208,5
72329,343,1
72330,355,9
72331,355,2
72331,336,1
72331,390,2
72332,220,1
72334,336,1
72335,349,4
72335,362,1
72335,368,1
72335,220,1
72336,361,0
72336,208,1
72337,279,10
72338,336,2
72338,303,2
72340,373,1
72341,355,5
72341,349,5
72342,354,1
72342,362,4
72343,391,8
72344,208,3
72345,200,1
72345,355,1
72345,206,2
72345,341,0
72345,361,1
72345,336,0
72345,220,2
72347,349,4
72348,297,2
72348,280,19
72348,349,1
72348,388,1
72349,208,6
72352,341,0
72352,279,1
72352,208,1
72352,336,1
72354,211,1
72356,280,3
72356,349,11
72358,208,2
72360,279,5
72360,248,4
72360,349,1
72360,281,1
72361,341,2
72361,247,0
72361,208,1
72361,362,1
72361,251,1
72362,297,1
72362,349,5
72363,355,1
72363,208,1
72363,276,1
72363,338,1
72364,279,2
72364,276,0
72364,349,12
72364,362,1
72364,338,1
72365,355,5
72366,211,4
72366,297,0
72367,336,1
72367,303,5
72368,349,5
72368,362,1
72368,220,1
72369,355,1
72369,276,0
72369,338,1
72370,362,1
72371,349,2
72373,336,0
72373,303,5
72374,355,2
72374,349,1
72374,362,3
72376,341,3
72376,247,0
72376,362,1
72376,210,1
72377,341,2
72377,247,0
72377,336,0
72377,251,1
72377,303,1
72377,210,2
72378,391,1
72378,279,3
72378,341,0
72378,211,1
72378,297,2
72378,349,2
72378,281,1
72380,362,5
72382,341,1
72382,247,0
72382,208,2
72382,336,0
72382,303,1
72382,251,6
72383,341,2
72383,208,4
72383,390,3
72383,252,1
72384,297,1
72384,279,5
72384,280,1
72384,349,2
72384,281,1
72385,362,4
72386,206,1
72386,208,5
72386,362,1
72387,276,0
72387,208,1
72387,362,1
72387,341,1
72387,247,0
72387,338,1
72387,210,0
72388,373,4
72388,362,2
72389,279,1
72389,362,1
72389,341,2
72389,247,0
72389,349,6
72389,210,3
72390,354,2
72390,391,8
72390,208,1
72391,341,1
72392,355,1
72392,391,1
72394,361,2
72394,391,2
72394,349,1
72394,362,7
72395,276,0
72395,355,1
72395,208,5
72395,362,2
72395,341,2
72395,247,0
72395,349,3
72395,338,2
72395,252,1
72395,390,1
72395,210,4
72396,341,1
72396,354,2
72396,208,1
72396,373,1
72397,200,1
72397,280,2
72397,336,1
72397,388,1
72397,203,1
72397,303,5
72399,349,1
72399,392,1
72400,341,3
72401,341,1
72401,279,6
72401,281,1
72402,354,1
72402,336,0
72402,276,0
72402,303,1
72402,338,1
72403,200,1
72403,208,1
72403,362,7
72403,341,2
72403,247,0
72403,210,2
72404,354,3
72404,208,2
72404,279,0
72404,276,1
72404,338,1
72404,281,1
72405,211,5
72405,280,2
72405,362,1
72406,354,2
72406,373,3
72406,276,1
72406,338,1
72408,355,1
72409,341,0
72409,200,1
72409,206,6
72409,362,5
72410,208,2
72410,390,3
72411,385,1
72412,297,1
72412,248,4
72412,279,7
72412,281,1
72413,391,7
72420,355,1
72420,276,3
72420,338,8
72422,276,3
72422,338,3
72425,211,4
72426,200,1
72426,349,4
72426,373,1
72426,355,3
72426,208,1
72426,279,0
72426,362,1
72426,341,1
72426,354,1
72426,206,1
72426,247,0
72426,336,1
72426,281,1
72432,355,1
72432,200,1
72433,341,1
72433,349,1
72433,336,1
72439,247,0
72439,297,0
72439,336,0
72439,362,1
72439,303,1
72440,355,1
72440,200,1
72440,341,4
72440,362,0
72441,373,1
72441,276,1
72441,355,1
72441,279,0
72441,362,1
72441,206,1
72441,247,0
72441,349,1
72441,338,1
72441,281,2
72441,251,1
72443,355,1
72443,200,1
72443,341,1
72443,387,2
72444,200,1
72444,276,1
72444,355,2
72444,208,1
72444,279,1
72444,362,1
72444,354,1
72444,247,1
72444,349,1
72444,338,1
72444,220,1
72444,251,2
72445,336,0
72445,303,3
72446,354,1
72446,276,1
72446,338,24
72447,343,7
72448,247,2
72448,373,1
72448,210,3
72449,354,2
72449,373,2
72450,211,1
72450,276,1
72450,338,1
72451,336,0
72452,208,1
72452,373,2
72452,336,0
72452,220,2
72453,276,1
72453,362,8
72453,338,1
72454,355,1
72455,276,2
72455,336,0
72455,362,2
72455,338,6
72455,220,5
72456,336,0
72458,200,7
72458,355,2
72458,208,7
72458,341,1
72458,336,0
72458,387,1
72459,249,1
72460,247,1
72460,211,1
72460,349,1
72461,355,1
72461,208,2
72461,362,2
72461,247,1
72461,336,0
72461,387,1
72462,247,1
72462,210,1
72464,200,1
72464,349,1
72464,373,1
72464,355,1
72464,341,1
72464,336,1
72465,355,1
72465,247,0
72465,210,1
72466,276,1
72466,355,1
72466,362,0
72466,341,1
72466,247,1
72466,280,1
72466,338,1
72466,251,1
72467,355,1
72467,341,10
72467,344,1
72468,355,3
72468,200,8
72468,208,2
72468,387,2
72469,276,1
72469,338,2
72470,276,1
72470,338,1
72470,220,1
72472,200,2
72472,276,1
72472,341,3
72472,354,2
72472,336,0
72472,338,2
72473,341,2
72473,354,1
72473,276,1
72473,362,6
72473,338,7
72474,343,1
72476,354,2
72477,355,1
72478,222,0
72478,275,2
72478,392,1
72480,355,1
72480,247,1
72480,343,1
72480,385,1
72481,336,1
72482,355,1
72482,208,1
72483,208,1
72483,349,2
72483,362,0
72484,341,2
72485,355,5
72485,362,1
72485,360,1
72486,355,1
72486,362,1
72487,200,4
72487,349,2
72487,355,1
72487,208,1
72487,362,1
72487,341,1
72487,336,0
72488,200,1
72488,280,1
72489,354,1
72489,276,1
72489,338,20
72490,208,2
72490,373,1
72491,341,1
72493,279,3
72495,248,4
72495,208,3
72495,349,4
72496,355,1
72497,349,1
72500,341,1
72500,247,0
72500,210,1
72502,200,1
72502,349,3
72502,373,1
72502,355,10
72502,208,2
72502,279,0
72502,297,2
72502,341,1
72502,247,0
72502,336,1
72502,303,3
72502,249,1
72503,355,1
72503,349,1
72503,392,2
72505,341,5
72505,279,2
72505,373,4
72505,281,2
72506,355,2
72506,392,1
72507,247,0
72507,205,1
72508,276,0
72508,355,4
72508,206,1
72508,336,0
72508,349,2
72508,338,3
72508,220,2
72509,297,1
72509,208,1
72512,297,1
72513,349,3
72513,336,1
72513,276,1
72513,338,4
72514,354,2
72515,391,1
72515,248,1
72515,208,3
72515,279,0
72515,281,1
72516,355,9
72518,341,1
72518,200,1
72518,208,1
72520,341,2
72520,336,0
72520,303,4
72521,200,1
72521,349,4
72522,355,1
72522,279,3
72522,297,52
72522,341,9
72522,247,0
72522,280,4
72522,336,0
72522,303,9
72522,210,3
72523,249,1
72526,211,1
72528,297,1
72528,349,1
72529,200,3
72529,203,3
72530,248,4
72530,362,2
72531,220,1
72535,373,3
72535,276,1
72535,355,6
72535,208,2
72535,279,7
72535,362,1
72535,341,1
72535,206,1
72535,211,1
72535,349,3
72535,338,4
72535,220,1
72535,281,2
72535,392,2
72537,247,0
72537,349,2
72537,210,1
72538,297,1
72538,360,6
72538,301,1
72538,220,1
72538,261,4
72539,355,1
72541,360,6
72542,248,2
72542,349,4
72542,336,0
72542,303,2
72543,349,3
72548,355,2
72552,355,1
72552,341,1
72554,200,3
72554,349,7
72554,373,2
72554,276,1
72554,355,1
72554,208,1
72554,279,2
72554,341,2
72554,354,1
72554,206,6
72554,211,1
72554,336,2
72554,338,2
72554,220,3
72554,281,1
72554,385,1
72556,251,1
72557,247,0
72557,297,8
72557,210,5
72560,297,1
72564,349,1
72564,220,1
72567,248,1
72571,349,1
72574,341,1
72574,336,1
72574,303,1
72575,349,4
72576,355,1
72576,279,0
72576,281,1
72577,361,1
72577,276,0
72577,355,4
72577,208,8
72577,362,10
72577,341,1
72577,297,1
72577,349,2
72577,338,1
72578,341,1
72578,276,1
72578,362,1
72578,338,1
72579,341,1
72579,247,2
72579,279,9
72579,297,0
72579,281,2
72580,276,1
72580,338,2
72581,276,1
72581,362,0
72581,206,2
72581,280,1
72581,336,7
72581,338,1
72581,220,2
72581,302,1
72582,349,1
72582,373,2
72582,355,1
72582,208,1
72582,279,0
72582,362,1
72582,341,1
72582,336,0
72582,281,1
72582,374,2
72582,303,1
72583,208,1
72585,355,1
72586,349,1
72586,373,1
72586,276,1
72586,355,1
72586,208,1
72586,279,0
72586,341,1
72586,354,1
72586,206,5
72586,211,1
72586,247,0
72586,336,1
72586,338,6
72586,281,1
72586,374,1
72589,355,7
72590,355,1
72590,341,2
72590,336,2
72591,276,2
72591,208,3
72591,279,0
72591,362,5
72591,336,2
72591,354,3
72591,247,0
72591,349,4
72591,338,2
72591,368,1
72591,281,1
72592,297,1
72593,208,7
72593,362,13
72593,341,1
72593,206,5
72593,297,3
72593,349,9
72594,349,1
72594,373,1
72594,276,1
72594,355,7
72594,208,1
72594,362,1
72594,341,5
72594,206,1
72594,211,1
72594,247,0
72594,336,2
72594,338,4
72594,205,1
72594,374,1
72595,349,1
72595,373,1
72595,208,1
72595,362,1
72595,341,1
72595,354,1
72595,211,1
72595,336,0
72595,304,1
72595,374,1
72599,336,1
72599,362,4
72601,355,1
72607,373,2
72607,276,0
72607,338,1
72610,208,1
72610,336,1
72617,208,1
72617,203,1
72618,354,1
72618,208,1
72618,203,1
72619,206,1
72619,349,1
72619,276,1
72619,338,1
72622,297,0
72626,354,1
72629,211,1
72630,211,1
72641,211,1
72644,211,1
72646,211,1
72652,211,1
72655,211,1
72660,388,1
72690,211,1
72698,211,1
72709,211,1
72710,211,1
72712,211,1
72714,211,1
72755,211,1
72759,211,1
72770,336,2
72770,302,1
72783,211,1
72784,211,1
72802,276,1
72802,338,1
72803,206,1
72803,349,1
72803,276,1
72803,338,1
72810,354,1
72811,249,1
72822,297,0
72826,368,2
72829,206,5
72830,341,2
72832,341,2
72838,211,1
72839,211,1
72840,211,1
72848,341,2
72858,200,1
72858,391,1
72858,276,2
72858,355,1
72858,279,0
72858,362,1
72858,341,9
72858,247,0
72858,336,1
72858,338,2
72858,303,1
72859,354,2
72859,276,2
72859,338,5
72869,373,1
72869,276,1
72869,338,2
72869,299,1
72875,200,2
72875,276,1
72875,362,0
72875,338,1
72878,276,5
72878,373,1
72878,362,1
72878,338,5
72878,299,1
72887,297,1
72887,336,13
72887,303,2
72887,302,4
72889,200,1
72889,336,0
72889,362,1
72889,303,1
72895,336,11
72895,303,1
72895,302,4
72917,362,1
72919,208,1
72936,373,4
72937,354,0
72952,355,3
72953,276,1
72953,373,1
72953,362,1
72953,338,1
72953,299,1
72955,247,2
72955,349,4
72955,373,3
72955,362,1
72955,360,3
72955,299,1
72960,247,2
72986,336,0
72986,303,1
72992,336,1
72996,354,2
73004,336,2
73006,211,1
73006,276,1
73006,362,0
73006,338,1
73028,361,1
73031,297,0
73052,343,1
73059,299,2
73066,208,1
73066,203,7
73069,268,2
73069,301,1
73070,362,1
73076,355,1
73076,391,1
73077,341,6
73080,220,2
73081,220,2
73086,297,3
73087,297,3
73088,297,3
73098,373,7
73098,355,11
73098,362,7
73098,211,4
73098,354,15
73098,388,2
73129,388,7
73141,279,1
73141,297,29
73141,341,1
73141,247,0
73141,280,1
73141,336,1
73141,303,2
73142,391,1
73142,208,1
73142,279,0
73142,248,3
73142,349,1
73142,281,1
73150,297,0
73161,354,0
73163,373,1
73163,276,2
73163,355,1
73163,208,1
73163,354,1
73163,206,1
73163,338,2
73169,388,1
73173,341,0
73178,355,1
73178,341,1
73185,373,1
73186,373,2
73186,276,2
73186,355,4
73186,208,3
73186,341,2
73186,361,1
73186,338,2
73214,355,5
73214,208,1
73214,276,1
73214,338,1
73214,203,2
73215,278,1
73218,200,1
73218,373,2
73218,276,1
73218,341,1
73218,336,1
73218,206,2
73218,349,1
73218,360,1
73218,338,1
73218,278,1
73223,355,1
73223,276,1
73223,338,1
73223,203,2
73224,349,1
73224,373,1
73224,203,1
73227,276,2
73227,208,1
73227,362,1
73227,341,2
73227,349,1
73227,338,3
73228,208,1
73228,297,0
73228,362,1
73228,341,1
73228,247,0
73228,336,1
73228,220,1
73237,206,1
73237,211,1
73237,349,1
73237,360,1
73237,249,1
73244,391,1
73244,355,1
73244,341,1
73244,206,1
73244,280,1
73247,341,2
73247,354,2
73247,336,1
73250,355,1
73250,279,0
73250,281,2
73251,280,1
73252,341,1
73252,349,1
73252,336,2
73252,362,1
73252,220,1
73252,392,1
73255,200,1
73255,373,4
73255,279,0
73255,341,1
73255,336,1
73255,349,1
73255,281,1
73258,206,1
73258,208,1
73258,336,1
73263,355,2
73263,349,1
73263,373,1
73263,336,1
73264,349,6
73267,336,1
73268,280,1
73268,276,1
73268,338,1
73271,355,1
73271,279,0
73271,281,1
73277,297,0
73282,355,3
73282,349,1
73286,341,4
73286,206,2
73286,362,2
73286,220,2
73288,354,1
73288,349,1
73288,373,1
73292,247,0
73292,279,0
73292,354,1
73292,373,2
73292,281,1
73298,297,1
73299,341,1
73303,341,1
73303,297,1
73308,297,0
73310,297,0
73311,206,1
73311,360,1
73312,336,2
73312,394,1
73321,280,2
73321,349,1
73321,336,1
73323,200,1
73323,391,1
73323,373,1
73323,355,2
73323,279,0
73323,361,1
73323,280,1
73323,336,1
73323,360,1
73323,220,1
73323,281,1
73324,355,2
73324,208,2
73324,362,1
73324,341,2
73324,247,0
73329,203,1
73329,385,1
73337,297,1
73339,297,0
73340,200,1
73340,280,7
73340,362,0
73343,341,8
73343,280,11
73347,341,4
73347,280,21
73347,297,1
73353,373,1
73354,276,1
73354,338,1
73358,373,2
73358,355,2
73358,341,1
73358,297,1
73358,336,1
73358,252,1
73358,220,1
73359,355,10
73363,355,1
73363,341,1
73368,355,1
73368,208,2
73368,297,1
73368,362,1
73368,247,0
73368,280,1
73370,355,1
73370,349,4
73370,276,1
73370,338,1
73371,280,2
73372,341,1
73372,200,1
73372,280,2
73376,341,8
73376,247,0
73378,373,1
73378,276,1
73378,355,1
73378,279,0
73378,206,3
73378,360,2
73378,338,1
73378,281,2
73378,393,0
73383,354,2
73385,248,0
73386,373,1
73386,276,1
73386,355,1
73386,362,1
73386,297,0
73386,338,1
73389,297,1
73391,276,1
73391,355,2
73391,208,1
73391,247,0
73391,349,1
73391,338,1
73398,341,2
73398,349,2
73400,341,2
73400,208,2
73400,362,1
73402,220,2
73403,355,1
73403,262,1
73404,200,1
73404,391,2
73404,355,2
73404,279,0
73404,362,2
73404,341,1
73404,247,0
73404,336,3
73404,281,1
73407,355,1
73407,341,1
73407,206,1
73407,297,1
73407,349,1
73407,203,1
73408,220,1
73412,355,2
73412,208,2
73412,362,1
73412,206,1
73412,211,1
73436,361,2
73436,355,1
73436,206,1
73436,297,2
73436,280,3
73436,336,3
73436,220,1
73436,303,1
73436,251,1
73438,341,1
73438,343,1
73460,349,1
73460,275,1
73460,262,1
73463,341,1
73464,354,1
73464,280,1
73464,297,2
73476,280,10
73479,355,1
73484,373,1
73484,355,1
73484,279,9
73484,211,1
73484,280,2
73484,349,1
73484,220,1
73484,388,3
73484,281,1
73486,297,2
73491,355,3
73491,349,3
73491,336,1
73491,276,1
73491,338,2
73491,220,1
73498,279,0
73498,281,1
73509,208,1
73509,279,0
73509,203,1
73509,281,1
73512,276,1
73512,338,1
73512,220,1
73533,355,1
73533,206,1
73533,349,1
73533,362,1
73534,373,1
73534,360,1
73537,279,0
73537,373,1
73537,281,1
73537,381,1
73541,297,1
73545,361,1
73545,208,1
73545,279,0
73545,341,1
73545,247,0
73545,349,2
73545,281,1
73560,373,2
73574,373,2
73574,279,0
73574,362,2
73574,341,1
73574,336,1
73574,349,3
73574,281,2
73581,280,1
73581,373,1
73581,343,1
73581,208,1
73582,355,1
73582,208,1
73582,279,0
73582,362,1
73582,341,1
73582,206,1
73582,247,0
73582,349,1
73582,281,1
73589,247,0
73589,211,1
73589,206,2
73589,336,1
73599,391,3
73599,276,1
73599,355,1
73599,362,1
73599,206,2
73599,336,1
73599,338,1
73600,208,1
73600,373,1
73600,362,1
73614,276,1
73614,355,3
73614,208,2
73614,362,1
73614,341,2
73614,206,2
73614,247,0
73614,336,2
73614,338,1
73618,341,2
73618,391,1
73618,247,0
73618,360,1
73618,392,1
73618,251,1
73632,341,3
73632,279,1
73632,281,3
73635,355,1
73635,341,3
73635,361,1
73635,220,1
73635,385,1
73692,385,1
73718,208,1
73729,297,10
73729,279,0
73729,373,1
73729,281,1
73740,341,1
73740,279,0
73740,336,2
73740,281,2
73740,392,2
73740,222,1
73740,251,1
73742,200,1
73742,276,1
73742,355,1
73742,206,2
73742,247,0
73742,336,1
73742,338,1
73742,220,1
73742,392,1
73742,348,1
73743,373,2
73743,355,1
73743,354,1
73743,341,1
73743,336,1
73744,355,1
73744,276,1
73744,373,1
73744,362,1
73744,338,3
73745,276,1
73745,355,1
73745,208,1
73745,279,1
73745,297,3
73745,247,0
73745,336,2
73745,338,1
73745,281,2
73746,276,2
73746,355,1
73746,341,1
73746,247,0
73746,336,1
73746,338,2
73746,251,1
73747,355,2
73747,354,1
73747,208,3
73747,373,2
73748,373,1
73748,355,1
73748,279,0
73748,297,1
73748,248,0
73748,349,1
73748,281,1
73749,279,0
73749,281,3
73750,200,1
73750,349,1
73750,373,1
73750,208,1
73750,279,0
73750,362,1
73750,354,1
73750,206,1
73750,248,0
73750,361,2
73750,280,1
73750,336,1
73750,360,1
73750,220,2
73750,281,1
73751,200,3
73751,341,3
73751,247,0
73751,280,6
73751,336,3
73752,200,1
73752,355,1
73752,362,1
73752,336,1
73752,206,1
73752,211,1
73752,361,1
73752,349,2
73752,251,2
73754,355,3
73754,206,1
73754,336,1
73754,297,1
73754,280,1
73754,349,1
73758,200,1
73758,361,1
73758,373,4
73758,208,2
73758,247,0
73758,336,1
73765,276,1
73765,208,1
73765,362,1
73765,206,1
73765,349,2
73765,338,1
73765,388,1
73765,385,1
73765,249,2
73766,355,1
73766,354,3
73766,360,1
73773,249,1
73776,391,2
73784,392,1
73786,349,1
73786,222,1
73792,361,1
73800,276,1
73800,338,4
73800,220,1
73806,349,1
73807,392,2
73808,208,1
73808,203,1
73820,336,2
73822,355,2
73827,355,1
73827,373,6
73827,336,1
73833,385,1
73833,392,1
73844,373,2
73851,297,1
73855,301,1
73856,220,3
73864,341,1
73864,220,4
73865,297,2
73872,349,2
73880,391,3
73884,373,2
73885,247,0
73885,349,1
73885,336,1
73885,303,1
73889,390,1
73889,252,1
73891,297,3
73894,297,2
73894,279,1
73894,281,1
73897,200,1
73897,249,6
73898,220,1
73899,249,1
73901,251,5
73903,249,2
73904,297,1
73907,203,3
73911,360,1
73917,388,1
73923,276,1
73923,338,2
73929,279,0
73929,391,1
73929,336,1
73929,281,1
73931,203,2
73935,349,1
73935,276,1
73935,338,2
73937,220,2
73937,392,1
73939,222,1
73939,385,1
73939,220,1
73943,391,1
73943,220,1
73944,280,2
73949,206,2
73949,373,2
73949,336,1
73949,360,4
73951,336,3
73962,297,1
73967,341,2
73967,349,1
73972,355,1
73972,280,1
73973,206,2
73974,348,1
73978,220,2
73984,276,1
73984,338,1
73996,206,1
73996,373,1
73998,247,0
74000,247,0
74000,373,1
74005,341,2
74005,247,0
74018,280,1
74020,392,3
74023,336,1
74025,249,5
74030,247,0
74030,362,1
74032,341,7
74032,247,0
74033,341,4
74044,391,3
74051,355,2
74051,200,1
74051,354,1
74052,297,1
74055,208,1
74064,200,5
74067,362,1
74070,276,1
74070,338,3
74072,249,5
74074,349,1
74074,336,1
74079,297,1
74080,249,4
74083,391,4
74092,297,2
74093,388,1
74096,297,1
74096,280,2
74096,279,0
74096,281,1
74108,297,0
74110,360,1
74117,297,4
74118,249,7
74120,341,1
74120,276,1
74120,338,1
74121,355,1
74121,341,3
74121,336,1
74121,276,1
74121,338,1
74125,249,2
74125,301,1
74125,275,1
74126,262,1
74147,249,2
74148,250,1
74148,275,1
74148,262,1
74149,262,1
74155,362,1
74156,341,1
74156,349,1
74157,276,0
74157,338,5
74158,297,1
74165,248,0
74166,341,1
74166,247,0
74166,280,2
74166,392,1
74166,385,2
74167,200,1
74170,247,0
74181,355,1
74181,208,1
74181,279,0
74181,247,0
74181,280,1
74181,349,1
74181,281,1
74183,341,1
74183,276,1
74183,338,1
74199,336,2
74201,297,17
74205,349,1
74206,336,1
74206,220,1
74206,392,1
74209,247,0
74209,276,1
74209,338,1
74209,220,1
74210,361,1
74214,355,1
74216,279,0
74216,281,1
74217,362,0
74218,341,2
74220,200,1
74220,276,1
74220,355,1
74220,247,0
74220,280,1
74220,338,1
74223,248,0
74223,279,0
74223,281,1
74225,297,20
74226,349,1
74228,280,2
74232,208,1
74233,297,1
74237,354,1
74237,249,2
74249,279,0
74249,281,1
74258,362,1
74258,220,1
74259,206,1
74267,206,3
74267,349,1
74267,373,2
74267,360,2
74271,391,2
74272,355,1
74275,206,1
74275,349,1
74278,349,1
74278,203,1
74285,279,0
74285,281,1
74299,280,6
74301,247,0
74301,373,3
74301,381,1
74314,336,1
74315,392,1
74326,348,1
74329,348,1
74330,348,2
74335,262,5
74338,297,4
74340,355,1
74346,355,4
74346,361,1
74346,276,1
74346,338,1
74348,249,2
74354,297,0
74357,336,1
74360,349,1
74362,355,2
74362,200,1
74366,211,3
74372,349,1
74372,373,1
74373,247,0
74375,373,1
74379,297,1
74380,341,1
74381,362,3
74384,297,1
74384,279,0
74384,281,1
74391,279,0
74391,349,2
74391,281,1
74395,368,2
74401,355,1
74401,336,1
74405,276,1
74405,338,2
74408,208,1
74410,276,2
74410,355,4
74410,279,0
74410,341,2
74410,354,1
74410,206,2
74410,297,4
74410,280,3
74410,336,1
74410,338,2
74410,220,1
74410,368,1
74410,388,1
74410,281,2
74410,385,1
74416,211,2
74416,336,1
74419,247,0
74422,355,1
74422,336,1
74425,211,1
74425,336,1
74427,280,1
74427,362,1
74435,203,2
74436,297,1
74444,276,1
74444,208,1
74444,362,1
74444,341,2
74444,247,0
74444,338,3
74450,280,1
74450,208,2
74451,276,1
74451,338,1
74452,276,1
74452,338,2
74454,279,0
74454,281,1
74461,279,0
74461,281,1
74466,355,1
74466,208,2
74466,279,0
74466,281,1
74472,355,2
74472,341,1
74472,276,1
74472,338,1
74475,391,2
74481,373,2
74483,355,1
74483,206,2
74485,220,1
74486,341,1
74489,341,4
74489,361,1
74493,203,5
74495,276,1
74495,338,4
74503,247,0
74503,297,2
74505,247,0
74505,279,0
74505,349,2
74505,362,1
74505,281,1
74506,388,1
74507,297,1
74509,297,1
74511,249,3
74511,301,1
74511,275,1
74514,249,3
74521,206,1
74521,373,1
74521,360,1
74522,341,1
74522,247,0
74522,362,2
74522,299,1
74525,341,2
74528,341,1
74538,349,2
74543,208,1
74543,362,1
74544,349,2
74546,297,1
74552,249,3
74552,275,1
74554,373,1
74557,362,2
74564,247,0
74567,280,1
74570,373,4
74571,222,1
74571,249,7
74571,262,2
74572,280,1
74572,360,1
74572,220,1
74572,392,1
74572,251,1
74574,349,1
74574,336,1
74574,303,1
74577,373,5
74579,355,2
74579,391,1
74579,385,1
74581,336,1
74595,297,2
74595,205,5
74596,385,2
74603,297,3
74604,297,0
74607,208,1
74607,279,0
74607,281,1
74618,203,2
74631,354,1
74631,373,1
74631,362,7
74631,388,1
74648,341,2
74648,280,2
74651,280,2
74651,299,1
74651,392,1
74652,297,1
74656,297,1
74656,279,2
74658,280,3
74661,385,3
74663,297,0
74664,297,4
74667,211,5
74668,349,1
74670,247,0
74670,391,1
74670,208,1
74670,279,2
74672,200,1
74673,297,0
74674,297,4
74674,280,5
74674,279,0
74674,281,1
74676,362,1
74676,220,3
74677,200,1
74678,355,1
74678,297,2
74678,341,1
74678,361,1
74678,336,2
74680,368,1
74681,297,1
74682,220,3
74683,251,3
74691,355,1
74691,341,2
74691,391,1
74691,208,3
74693,336,1
74694,208,1
74696,341,3
74696,247,0
74696,208,2
74696,362,2
74697,206,1
74697,280,1
74697,251,1
74697,343,1
74697,203,1
74705,247,0
74705,210,1
74710,361,1
74710,336,1
74718,249,5
74719,391,3
74724,361,1
74724,391,1
74724,336,1
74727,341,1
74727,200,2
74727,280,1
74728,391,1
74729,297,0
